600023467,,,
600108777,,,
600107550,,,
600006918,,,
600017019,,,
600074685,,,
600080928,,,
600037827,,,
600023079,600037829,,
600090614,,,
600053160,,,
600052581,,,
600044327,,,
600052207,,,
600078735,,,
600080254,,,
600110344,,,
600036429,,,
600047076,,,
600045996,,,
600005753,,,
600062316,,,
600001649,,,
600036740,,,
600066003,,,
600093667,,,
600065320,,,
600006440,,,
600095690,,,
600017468,,,
600093823,,,
600078905,,,
600047224,,,
600030239,,,
600030055,600044802,,
600093173,,,
600019403,,,
600045562,,,
600103659,,,
600066870,,,
600035292,,,
600055078,,,
600015962,,,
600001570,,,
600048904,,,
600099627,,,
600016338,,,
600040134,,,
600058966,,,
600098864,,,
600021358,,,
600053953,,,
600111029,,,
600114300,,,
600002622,,,
600074443,,,
600111274,,,
600034999,,,
600070194,,,
600107267,,,
600022802,,,
600076369,,,
600108249,,,
600090936,,,
600015484,,,
600076438,,,
600040129,,,
600084377,,,
600002095,,,
600025312,,,
600022154,,,
600108672,,,
600033641,,,
600063086,,,
600022803,,,
600111507,,,
600003882,,,
600033736,,,
600083047,,,
600015136,,,
600045139,,,
600015550,,,
600074126,,,
600018710,,,
600068091,,,
600053382,,,
600030703,,,
600023809,600009011,,
600039895,,,
600030935,,,
600066869,,,
600083778,,,
600000420,,,
600094993,,,
600095806,,,
600016188,,,
600065103,,,
600060225,,,
600021346,,,
600099541,,,
600021690,,,
600084067,,,
600074749,,,
600053381,,,
600037933,,,
600104544,,,
600090203,,,
600022792,,,
600030398,,,
600066863,,,
600083253,,,
600110759,,,
600054055,,,
600025306,,,
600010437,,,
600108662,,,
600038891,,,
600026613,,,
600094990,,,
600021458,,,
600039408,,,
600108661,,,
600066749,,,
600050429,,,
600007769,,,
600098266,,,
600112987,,,
600068811,,,
600095670,,,
600055984,,,
600037399,,,
600094565,,,
600007011,,,
600068316,,,
600110993,,,
600110320,,,
600040884,,,
600026283,,,
600109370,,,
600025175,,,
600083520,,,
600084061,,,
600024160,,,
600010537,,,
600055267,,,
600010534,,,
600040327,,,
600068310,,,
600084648,,,
600055065,,,
600083420,,,
600010916,,,
600113487,,,
600070268,,,
